식당(ID),식당명,지점명,지역명,어워드정보설명,(RTI)지수,온라인화진행여부,수용태세지수,인기도,트립어드바이저평점,씨트립평점,네이버평점
119375,전라도집,,용산구,,4.0717341,N,0.215,0.02,,,4.32
119376,엄마손보리밥,,양천구,,0.910544,N,0.165,,,,4.36
119378,주별,,서초구,,4.3411935,N,0.235,0.11,,,4.6
119379,김정문삼겹살,,용산구,,0.910544,N,0.199,,,,3.91
119381,투썸플레이스,마포역점,마포구,,4.3275494,N,0.233,0.17,,,4.36
119382,또이또이베트남,신세계백화점 강남점,서초구,,4.3814137,Y,0.218,0.18,,,4.39
119383,스시로쿠,,용산구,,4.4314946,N,0.19,0.19,,,4.48
119384,커피운,신월점,양천구,,4.5439952,N,0.257,0.11,,,4.35
119385,도화동지니,,마포구,,4.4973749,N,0.273,0.33,,,4.4
119386,대박포차,,용산구,,4.1977589,N,0.216,0.33,,,4.17
119387,타쿠미야,현대백화점목동점,양천구,,4.0210963,N,0.216,0.03,,,4.43
119388,명동왕돈까스,서교직영점,마포구,,4.4499452,N,0.215,0.11,,,4.03
119389,해피홈레스토랑,,용산구,,4.2818533,Y,0.326,0.33,,,4
119390,제주 순옥이네 명가,,강남구,,0.0186212,,0.029,,,,
119392,참치한마리,신논현점,서초구,,4.3353921,N,0.216,0.33,,,4.45
119393,프런트데스크,,마포구,,4.395469,N,0.184,0.33,,,4.58
119395,파리바게뜨,강남서초점,서초구,,4.3129137,N,0.216,0.33,,,4.29
119397,후라이드바삭킹,신월신곡점,양천구,,3.8151542,N,0.2,0.01,,,4.19
119400,그릴 아지사이,역삼점,강남구,블루리본(2021),4.2031185,N,0.216,0.33,,,4.41
119401,불타는 랍스타,신월점,양천구,,4.0210963,N,0.2,0.03,,,4.27
119403,열정수산,,용산구,,0.0186212,,0.029,,,,
119404,더미친주방장,,강남구,,3.8151542,N,0.204,0.01,,,
119405,랭스터디카페,오목교점,양천구,,4.4677894,N,0.243,0.31,,,4.51
119407,카페와디즈,,마포구,,4.3798721,N,0.263,0.33,,,4.49
119408,배드애스(BADASS),,용산구,,0.0186212,,0.029,,,,
119410,크랩하우스,선릉점,강남구,,4.2893078,Y,0.27,0.33,,,4.25
119411,리블리 케이크,,서초구,,4.172648,N,0.236,0.16,,,5
119412,브릿지(BRIDGE),,마포구,,0.0186212,,0.029,,,,
119413,미카도스시,오목교역점,양천구,,4.2423121,N,0.233,0.28,,,4.33
119414,외계인 방앗간,서초점,서초구,,4.1790685,N,0.29,,,,4.49
119415,카페안달루시아,,마포구,,4.1162244,Y,0.233,0.01,,,4.56
119416,바우한우,,강남구,,4.3757623,Y,0.298,0.33,,,4.35
119417,본가츠,,양천구,,4.4223068,N,0.281,0.22,,,4.49
119420,백암순대국,,양천구,,4.0717341,N,0.216,0.02,,,4.58
119421,커피앳더코너,,서초구,,4.2586614,N,0.246,0.04,,,4.31
119422,어반루프,,마포구,,4.5000796,N,0.202,0.33,,,4.47
119423,좋은가비어,,용산구,,0.910544,N,0.201,,,,4.63
119425,델라이 방배,,서초구,,4.6062832,N,0.269,0.24,,,4.79
119427,털보집,,용산구,,0.0186212,,0.029,,,,
119428,이디야커피,신월사거리점,양천구,,4.4188243,N,0.225,0.03,,,4.44
119429,서울주막,2호점,서초구,안심식당(2020),4.531308,N,0.265,0.33,,,4.61
119430,망원동 칼짬뽕,,마포구,,4.3960685,N,0.216,0.19,,,4.54
119431,곽대리꼼장어,,용산구,,4.5385114,N,0.233,0.11,,,4.45
119432,곰달래꿈마을,,양천구,,0.910544,N,0.189,,,,
119433,조선양대창&철이네 심야포차,,서초구,,4.4432149,N,0.252,0.1,,,4.5
119434,넌메인스트리머스,,마포구,,4.0210963,N,0.217,0.03,,,4.81
119435,육회왕 김연어,,양천구,,0.0186212,,0.029,,,,
119440,출출할때,,용산구,,4.1340264,N,0.216,0.07,,,4.36
119441,37.5도,청계산점,서초구,,4.295762,N,0.201,0.33,,,4.35
119444,맛사랑,,용산구,,3.8151542,N,0.215,0.01,,,4.39
119446,프린지그룹서울,,마포구,,4.3471818,Y,0.2,0.33,,,4.47
119447,셀렉토커피,천공원점,양천구,,3.9700076,N,0.247,0.03,,,4.4
119448,김밥천국,서울역점,용산구,,4.1162244,Y,0.378,0.01,,,4.02
119449,서래전,,서초구,,4.3259843,N,0.201,0.33,,,4.38
119450,이디야커피,도산사거리점,강남구,,4.2720648,Y,0.303,0.18,,,4.35
119452,OM 인디아,,서초구,,4.2834283,N,0.201,0.04,,,4.44
119454,커피브로,,서초구,,4.3014578,N,0.271,0.27,,,4.64
119455,다온파티,,마포구,,3.2736601,Y,0.232,,,,4.25
119456,오꼬뎅,,강남구,,4.2297004,N,0.246,0.27,,,4.42
119457,에이파스타,,양천구,,4.4466928,N,0.201,0.06,,,4.59
119459,천매도,,강남구,,4.1316673,Y,0.361,0.33,,,4.31
119461,목동어촌어시장&포장전문점,목동점,양천구,,4.3268623,N,0.216,0.33,,,4.28
119462,디오피피,,서초구,,0.0186212,,0.029,,,,
119463,몰티,,양천구,,4.0067571,N,0.264,,,,3.67
119464,죽도령방배점,,서초구,,0.0186212,,0.029,,,,
119465,강릉엄지네꼬막집,오목교점,양천구,,4.5161778,N,0.281,0.24,,,4.39
119466,밀짚모자,서초본점,서초구,,3.5895012,N,0.249,,,,4.56
119468,탑위스키,,서초구,,4.1340264,N,0.189,0.07,,,
119469,처갓집양념치킨,오목교점,양천구,,4.4528837,N,0.216,0.12,,,4.35
119470,빌리엔젤,강남역점,강남구,,4.6834017,N,0.275,0.33,4.5,,4.33
119471,노스티모,,서초구,,4.3564882,N,0.232,0.33,,,4.74
119474,이태리부대찌개,역삼점,강남구,,4.4959122,Y,0.361,0.33,,,4.42
119476,이디야커피,목동신트리점,양천구,,4.3860207,N,0.225,0.02,,,4.43
119477,아우어베이커리,잠원점,서초구,,4.5259504,N,0.25,0.33,,,4.51
119478,혜윰인핑크,,마포구,,4.5029185,N,0.233,0.33,,,4.27
119479,하이,,양천구,,4.4632204,N,0.203,0.33,,,4.51
119482,Bm2bar,,양천구,,2.4962532,N,0.229,,,,4.64
119483,봉라면,,서초구,,0.910544,N,0.201,,,,4.44
119484,티크닉,,마포구,,4.5868814,N,0.259,0.33,,,4.45
119485,얼큰한 동태탕&김치찜,,양천구,,0.0186212,,0.029,,,,
119486,족쓰리,,서초구,,4.4398917,N,0.166,0.04,,,4.73
119487,교촌치킨,동부이촌점,용산구,,1.0273532,N,0.215,,4,,4.27
119488,소주방,,마포구,,4.1414899,N,0.269,0.33,,,4.48
119489,착한셰프,,양천구,,0.910544,N,0.201,,,,4.46
119490,스시윤슬,,서초구,,4.3769152,N,0.18,0.33,,,4.5
119491,한마당 생고기,해방촌점,용산구,,4.3242635,Y,0.346,0.13,,,4.36
119492,플라워,,마포구,,4.2873973,Y,0.286,0.33,,,4.5
119493,미태리,양천구청점,양천구,,4.3760181,N,0.27,0.2,,,4.43
119494,스쿨스토어,,서초구,,3.2736601,Y,0.221,,,,
119495,빵카페,목동점,양천구,,4.3395028,N,0.23,0.31,,,4.28
119496,뿔,,마포구,,4.2120447,Y,0.298,0.33,,,4.4
119497,윌튼데코,,서초구,,4.1663086,N,0.241,0.02,,,4
119499,편안한분위기의작은식당토리네,,양천구,,4.0717341,N,0.202,0.02,,,4.83
119500,교촌치킨,용문점,용산구,,4.1775893,N,0.216,0.19,,,4.38
119501,비라펍,,양천구,,0.910544,N,0.216,,,,4.52
119503,슘,,용산구,,4.0210963,N,0.166,0.03,,,4.5
119504,이모꼬모,,양천구,,3.8726737,N,0.261,0.01,,,4.34
119505,로맨틱타임,,서초구,,4.4927378,N,0.252,0.33,,,4.91
119506,백암순대국복족발,,용산구,,3.8151542,N,0.215,0.01,,,4.27
119508,골든트라이앵글,,서초구,,2.4962532,N,0.217,,,,
119509,풍년옥,,용산구,,4.3420766,N,0.174,0.33,,,4.22
119510,삼순이집밥식당,,양천구,,0.910544,N,0.189,,,,
119511,새퍼커피,,서초구,,4.4380768,N,0.235,0.33,,,4.88
119512,킨로우라멘,,양천구,,4.318134,N,0.215,0.33,,,4.05
119513,blind,,용산구,,0.0186212,,0.029,,,,
119514,10월 19일,,서초구,,4.3835983,N,0.251,0.33,,,4.35
119516,대림외식산업,,서초구,,0.910544,N,0.216,,,,4.75
119517,오마뎅,신정뉴타운점,양천구,,4.3459555,N,0.29,0.07,,,4.47
119518,땡스피자,서초점,서초구,,4.3305005,N,0.198,0.04,,,4.68
119519,코피티암,숙대점,용산구,,4.2905192,Y,0.233,0.33,,,4.4
119520,샐러디,목동41타워점,양천구,,4.3014578,N,0.271,0.27,,,4.55
119522,찾았다홍어무침,,양천구,,0.0186212,,0.029,,,,
119523,맥주와 편의점,,서초구,,4.4848711,N,0.218,0.13,,,4.55
119524,신머이,숙대본점,용산구,,4.4997985,N,0.258,0.33,,,4.61
119525,소풍화로,,양천구,,4.4030656,N,0.282,0.33,,,4.54
119526,타임코스모스,,마포구,,4.1340264,N,0.217,0.07,,,5
119527,싸다김밥,논현역점,서초구,,4.4180276,N,0.249,0.1,,,4.33
119528,김밥천국,이태원점,용산구,,3.773019,N,0.216,0.01,,,4.47
119529,소림마라,양천점,양천구,,4.4073686,N,0.233,0.04,,,4.4
119530,뉴욕아파트먼트,합정점,마포구,,4.3729614,Y,0.298,0.33,,,4.47
119533,앵숙이네김밥,,양천구,,3.4508113,N,0.151,,,,4.48
119534,커피가 머무르는 곳,,서초구,,3.8151542,N,0.202,0.01,,,5
119535,이촌참숯구이,,용산구,,4.2510872,N,0.216,0.1,,,4.42
119536,공차,오목교역점,양천구,,4.3275494,N,0.233,0.17,,,4.39
119538,케그샵 프리미엄수제맥주&전통주 셀렉샵,반포한강점,서초구,,0.0186212,,0.029,,,,
119539,푸주옥,용산점,용산구,,4.2186724,N,0.216,0.33,,,4.27
119540,장흥고깃집,,양천구,,3.8726737,N,0.246,0.01,,,4.28
119543,프랭크버거,목동점,양천구,,4.5474721,N,0.237,0.33,,,4.37
119544,오성묵은지삼겹살,,용산구,,4.2617441,Y,0.36,0.04,,,4.18
119545,갈비킹 즉석떡볶이,,마포구,,4.2323536,Y,0.232,0.03,,,4.35
119546,샤오짠,서초점,서초구,,4.3268623,N,0.216,0.33,,,4.35
119549,파티시안,,서초구,,4.549544,N,0.277,0.33,,,4.8
119550,신야텐야,목동파리공원점,양천구,,4.2250473,N,0.252,0.06,,,4.02
119551,제주돈카츠,,서초구,,3.4508113,N,0.139,,,,
119553,홍달생막창 포차,,양천구,,4.0717341,N,0.216,0.02,,,4.66
119555,락희옥,마포본점,마포구,블루리본(2021),4.2929142,N,0.281,0.33,4,,4.11
119557,시민참치 정육점,,서초구,,4.3237577,N,0.215,0.02,,,4.33
119558,신야텐야,상암DMC점,마포구,,4.3840446,N,0.262,0.33,,,4.44
119561,샐러디,방배역점,서초구,,4.4997985,N,0.257,0.33,,,4.42
119562,아우라AURA,,강남구,,0.910544,N,0.204,,,,
119563,김치찌개&두루치기&집밥도시락,,마포구,,0.0186212,,0.029,,,,
119564,리얼파스타,목동점,양천구,,4.2961419,N,0.202,0.33,,,4.48
119565,서울돈까스,,용산구,,4.3047337,N,0.216,0.33,4,,4.11
119566,카페 무가공,,서초구,,4.3642203,N,0.216,0.11,,,4.6
119567,스노우폭스,역삼 GFC점,강남구,,4.2243389,Y,0.2,0.33,,,4.36
119568,레드카펫,,마포구,,4.1816894,Y,0.282,0.33,,,4.43
119569,도담돈가스,,양천구,,4.3592577,N,0.22,0.08,,,4.35
119570,우리두리,,용산구,,4.2453604,N,0.215,0.06,,,4.16
119571,언택트 카페 무,방배점,서초구,,4.4686292,N,0.234,0.13,,,5
119572,투맨키친,,양천구,,0.910544,N,0.2,,,,4.1
119574,디어,,서초구,,4.1751268,N,0.25,0.02,,,4.71
119575,콜렉티보,,양천구,,3.8014116,N,0.229,,,,4
119576,와세다야,,용산구,,4.1664333,Y,0.253,0.33,3,,4.48
119577,업셋,,서초구,,4.4594889,N,0.234,0.21,,,4.79
119578,3288옛날통닭,오복교점,양천구,,4.4154524,N,0.201,0.09,,,4.56
119579,푸라닭,양재점,서초구,,4.2552844,N,0.235,0.21,,,4.3
119580,스마일빈스,,양천구,,2.8120699,N,0.219,,,,5
119581,샐러디,신논현역점,서초구,안심식당(2020),4.4520103,N,0.274,0.33,,,4.53
119582,빵드밀,목동역점,양천구,,4.2727428,N,0.214,0.17,,,4.38
119583,백년 감자탕,,양천구,,4.4154524,N,0.201,0.09,,,4.44
119585,떡만이,,양천구,,0.0186212,,0.029,,,,
119586,이디야커피,포이점,서초구,,4.4159321,N,0.239,,,,4.42
119587,파인땡큐마카롱,목동점,양천구,,0.910544,N,0.2,,,,4.39
119588,마라청춘 마라탕,,서초구,,4.4984461,N,0.167,0.33,,,4.57
119589,투다리,목동삼정점,양천구,,3.8964718,N,0.201,0.01,,,4.5
119590,콩부자,방배점,서초구,,4.22166,N,0.215,0.19,,,4.22
119591,비비큐,목동남로점,양천구,,3.8151542,N,0.2,0.01,,,4.39
119592,호키포키,,서초구,,4.3238293,N,0.264,0.11,,,4.66
119593,수미국수,,양천구,,3.8151542,N,0.198,0.01,,,3.5
119594,볼라비카,,서초구,,3.8151542,N,0.215,0.01,,,4.32
119595,투다리,효창점,용산구,,4.1340264,N,0.216,0.07,,,4.38
119596,깨비한방통닭바베큐,,양천구,,4.2834283,N,0.201,0.04,,,4.5
119597,커피라보,,서초구,,0.910544,N,0.167,,,,5
119598,화로가,,용산구,,4.2552844,N,0.216,0.21,,,4.3
119599,쥬스선생샌드위치,,양천구,,0.910544,N,0.201,,,,4.77
119600,파티오42,서초교대점,서초구,,4.4052475,N,0.218,0.33,,,4.45
119601,델리뉴스,,용산구,,3.9986052,N,0.276,0.03,,,4.23
119602,카페게이트,신정점,양천구,,3.9272691,N,0.216,0.01,,,3.93
119604,랜드클립에스프레소,,용산구,,3.9971439,Y,0.218,0.01,,,4.1
119605,흥부가반해버리고 놀부가기절한 닭강정,신정점,양천구,,4.0752716,N,0.246,0.01,,,4.52
119607,효이다방,,용산구,,4.3463399,N,0.216,0.12,,,4.61
119608,도란도란도시락,,양천구,,4.2587069,N,0.241,0.02,,,4.31
119611,여수낭만식당,,양천구,,4.314329,N,0.151,0.33,,,4.47
119612,하루루,,서초구,,4.5119704,N,0.265,0.33,,,4.3
119613,파리바게뜨,한남점,용산구,,4.3242635,Y,0.233,0.13,,,4.39
119614,피자쏭,양천점,양천구,,4.3006991,N,0.216,0.03,,,4.51
119615,돌체비타,,서초구,,4.4982813,N,0.287,0.33,,,4.62
119616,도담부엌,,양천구,,4.3615765,N,0.237,0.08,,,4.69
119617,빕스얌딜리버리,서초점,서초구,,4.4649744,N,0.244,0.06,,,4.42
119618,부대꼬마김밥,목동점,양천구,,4.2834283,N,0.201,0.04,,,4.44
119619,스테이커피,,용산구,,0.910544,N,0.2,,,,4.35
119620,마티스 그린,강남역점,서초구,,4.4398917,N,0.165,0.04,,,4.38
119621,cafe NOAH (카페노아),,양천구,,4.4824365,N,0.254,0.26,,,4.86
119622,제주집,,용산구,,0.910544,N,0.215,,,,4.06
119623,감동곱창,,서초구,,4.3592577,N,0.216,0.08,,,4.44
119624,카페 트윌,,양천구,,0.0186212,,0.029,,,,
119627,쌍계명차티하우스,,양천구,,4.2803609,N,0.201,0.09,,,4.56
119628,한상차림코다리명가,양재점,서초구,,4.2805425,N,0.264,0.2,,,4.38
119629,복김밥,,양천구,,3.8151542,N,0.189,0.01,,,
119630,컬렉션 서울,,강남구,,4.3680439,N,0.249,0.33,,,4.18
119633,아임,,강남구,,3.8584272,Y,0.297,0.01,,,4.17
119636,한남닭발 1972,,용산구,,4.4799884,N,0.252,0.32,,,4.38
119638,용천칡냉면,,양천구,,4.151668,N,0.218,0.03,,,4.67
119639,부산아지매국밥,역삼형지점,강남구,,4.3411935,N,0.2,0.11,,,4.13
119640,죠스떡볶이,서초내곡점,서초구,,3.9971439,Y,0.234,0.01,,,4.26
119641,가마솥족발순대국,,용산구,,4.4947437,Y,0.361,0.33,,,4.38
119642,웨이킹드리머,,마포구,,4.4983115,N,0.249,0.33,,,4.31
119645,버튼업 바 앤 키친,,마포구,,4.4472435,N,0.247,0.33,,,4.51
119646,제주시골길 낙지볶음,양천점,양천구,,4.0067571,N,0.265,,,,4.17
119647,시장맥주,,마포구,,4.2969361,Y,0.235,0.33,,,4.46
119650,"카페, 라온하제",,양천구,,4.4182746,N,0.258,0.04,,,4.53
119651,박쉡,,마포구,,4.5699936,N,0.294,0.33,,,4.9
119652,푸디스트,코트라점,서초구,,0.910544,N,0.215,,,,4.26
119653,화룡양꼬치,,양천구,,4.3411935,N,0.221,0.11,,,4.79
119654,스트레토 로스터리&카페,,마포구,,4.5910182,N,0.24,0.33,,,4.35
119655,세광양대창,사당점,서초구,안심식당(2020),4.2141074,N,0.185,0.33,,,4.15
119656,스터디카페소조,,양천구,,4.2250473,N,0.253,0.06,,,4.38
119657,우리둥지,공덕점,마포구,,4.3829049,Y,0.232,0.13,,,4.2
119658,쏭카페,,서초구,,4.467577,N,0.216,0.08,,,4.55
119660,만랩커피,강남역점,강남구,,4.3441494,N,0.166,0.33,,,4.32
119662,항아리,,용산구,,0.910544,N,0.2,,,,4.38
119664,하이들,,강남구,,4.2073091,N,0.215,0.2,,,4.12
119665,철원골,,서초구,,0.0186212,,0.029,,,,
119666,윤가네의정부부대찌개,,용산구,,4.2492227,Y,0.232,0.09,,,4.24
119668,마라토끼,양재점,서초구,,4.5261575,N,0.274,0.33,,,4.56
119669,팔라우,,강남구,,4.2198183,N,0.294,,,,4.3
119672,먼셀커피,서래마을점,서초구,,4.3661192,N,0.249,0.33,,,4.38
119673,59쌀피자,신월동점,양천구,,0.910544,N,0.201,,,,4.46
119674,고품격커피공장,서초법조타운점,서초구,,4.4073686,N,0.233,0.04,,,4.48
119675,서울의 달,,강남구,,3.9838593,Y,0.219,0.03,,,4.13
119677,낯,,서초구,,4.1340264,N,0.216,0.07,,,4.54
119678,전생연분,,양천구,,4.0717341,N,0.201,0.02,,,4.52
119679,믿을신돈까스,,서초구,,4.4299605,N,0.25,0.33,,,4.55
119680,도시피자,쌍둥이점,양천구,,4.3237577,N,0.201,0.02,,,4.5
119681,이공족발,강남점,강남구,,4.5548278,N,0.202,0.33,,,4.26
119682,미애네밥상,,용산구,,0.910544,N,0.215,,,,4.35
119683,커피집,양재점,서초구,,4.2883968,N,0.261,0.02,,,4.67
119684,일흥21,,양천구,,0.0186212,,0.029,,,,
119685,더팔당,본점,강남구,,4.3290549,N,0.281,0.33,,,4.22
119686,오며가며,,용산구,,3.9410931,N,0.217,0.27,,,4.63
119687,끌림,,서초구,,4.1599193,N,0.218,0.3,,,4.93
119689,차이나웍,,양천구,,3.4508113,N,0.216,,,,4.47
119690,신토리토속순대국,,강남구,,0.910544,N,0.216,,,,4.43
119691,삽다리순대국,,용산구,,4.2906331,N,0.215,0.33,,,3.95
119692,오늘한끼,,서초구,,4.1790685,N,0.241,,,,4.9
119693,하하호호,,양천구,,0.910544,N,0.198,,,,3.5
119694,명동칼국수,,마포구,,4.3974296,N,0.251,0.04,,,4.3
119696,버뮤다트라이앵글,,용산구,,4.4187485,N,0.232,0.33,,,4.55
119697,서초커피109,,서초구,,4.1201799,N,0.248,0.02,,,4.94
119698,영게수산,,양천구,,4.3514284,N,0.248,0.04,,,4.34
119699,푸드딜리버리,공덕점,마포구,,0.0186212,,0.029,,,,
119700,투썸플레이스,청계산입구역점,서초구,,4.1201799,N,0.266,0.02,,,4.42
119701,부타앤카츠,신정동점,양천구,,3.8964718,N,0.215,0.01,,,4.36
119703,알라보,이수역점,서초구,,4.3286185,N,0.202,0.33,,,4.68
119705,어송포유,,마포구,,4.2712755,Y,0.214,0.12,,,4.7
119706,서울식당,,용산구,,4.2834283,N,0.165,0.04,,,4.29
119707,카페오봉,,서초구,,4.5438988,N,0.239,0.04,,,4.36
119708,신월포차,,양천구,,0.0186212,,0.029,,,,
119709,에스,,용산구,,0.910544,N,0.217,,,,5
119710,청계산 커피에코,,서초구,,2.4962532,N,0.214,,,,4.51
119711,다름 파스타&피자,,양천구,,4.3036938,N,0.245,0.01,,,4.88
119712,효창식당,,용산구,,4.0951084,Y,0.359,0.02,,,3.98
119714,알찬김치찌개,,양천구,,3.8964718,N,0.201,0.01,,,4.58
119716,목동명품등갈비,,양천구,,0.910544,N,0.189,,,,
119717,미진카페,,양천구,,0.910544,N,0.165,,,,4.1
119719,우리동네,,양천구,,4.1924278,N,0.252,0.02,,,4.66
119720,페트라 팰리스,,용산구,블루리본(2021),4.3603662,N,0.262,0.33,,,4.29
119721,서래족발,본점,서초구,안심식당(2021),4.4393065,N,0.275,0.33,,,4.57
119722,콩카페,연남점,마포구,,4.539275,N,0.257,0.33,,,4.45
119723,카페코지,신월점,양천구,,4.2805425,N,0.25,0.2,,,4.63
119724,미소식당,,용산구,,3.8151542,N,0.216,0.01,,,4.5
119725,평양옥,뉴코아아울렛 강남점,서초구,,4.2453604,N,0.139,0.06,,,
119726,시무,,마포구,,4.4594889,N,0.251,0.21,,,3.86
119729,서래이모네,,서초구,,0.910544,N,0.198,,,,3.5
119730,육기사식당,,마포구,,3.8151542,N,0.2,0.01,,,4.1
119731,우연,신월점,양천구,,4.5128721,N,0.241,0.12,,,
119732,커스텀커피,서초우면점,서초구,,4.2087074,N,0.256,0.07,,,4.76
119733,주람,,마포구,,4.3840446,N,0.232,0.33,,,4.61
119734,밥다운밥,,양천구,,0.0186212,,0.029,,,,
119735,먼셀커피,신반포점,서초구,,4.2586614,N,0.247,0.04,,,4.43
119736,연안식당,상암점,마포구,,4.0457223,Y,0.279,0.33,,,4.44
119737,몽키떡뽀끼,,양천구,,0.0186212,,0.029,,,,
119739,한남오뎅,,용산구,,4.4017493,N,0.218,0.19,,,4.4
119741,카페 스위트피,,서초구,,4.5439952,N,0.242,0.11,,,4.52
119742,또또식당,,용산구,,0.910544,N,0.215,,,,4.29
119744,쏘울김밥,,양천구,,4.1663086,N,0.233,0.02,,,4.63
119745,김씨네 붴,,마포구,,4.4385,Y,0.234,0.33,,,4.6
119747,길섶,,용산구,,4.2690966,N,0.165,0.33,,,4.04
119748,싸움의고수,신정 뉴타운점,양천구,,4.467577,N,0.2,0.08,,,4.26
119750,명랑부대찌개,신정뉴타운점,양천구,,3.8151542,N,0.201,0.01,,,4.47
119751,죠스떡볶이,보광점,용산구,,4.4445897,Y,0.217,0.03,,,4.28
119752,칫쵸,,서초구,,3.9490932,N,0.184,0.01,,,5
119753,젠틀카롱,,양천구,,4.2150664,N,0.217,0.33,,,4.51
119754,오슬로,센트럴시티점,서초구,,4.2907302,N,0.216,0.32,,,4.46
119757,영이네,,용산구,,4.1929813,N,0.281,0.27,,,4.16
119759,로파이,,마포구,,4.44993,Y,0.233,0.33,,,4.4
119761,억조1978,,양천구,,4.3409789,N,0.231,0.33,,,4.32
119764,비파티세리,센트럴시티점,서초구,,4.4919476,N,0.256,0.33,,,4.45
119766,명수네 국물떡볶이,사당방배점,서초구,,4.3955301,N,0.26,0.03,,,4.61
